fighter_url,name,nickname,height,weight,reach,stance,dob,wins,losses,draws,nc,SLpM,Str_Acc,SApM,Str_Def,TD_Avg,TD_Acc,TD_Def,Sub_Avg
http://www.ufcstats.com/fighter-details/b788862dd1c11eac,Brendan Loughnane,,"5' 10""",145 lbs.,"70""",Switch,"Dec 05, 1989",,,,,6.23,63%,6.70,,1.50,30%,92%,0.0
http://www.ufcstats.com/fighter-details/777dea713da2441d,Valmir Lazaro,Bidu,"6' 0""",155 lbs.,"73""",Orthodox,"Aug 15, 1985",,,,,4.87,37%,4.09,,1.33,40%,96%,0.0
http://www.ufcstats.com/fighter-details/0b362247806341e5,JP Buys,Young Savage,"5' 5""",135 lbs.,"67""",Orthodox,"Apr 30, 1996",,,,,1.88,39%,3.02,,1.55,25%,25%,2.3
http://www.ufcstats.com/fighter-details/3e514f437c51ce0a,Steven Graham,,"6' 1""",290 lbs.,--,Orthodox,--,,,,,0.00,0%,0.00,,0.00,0%,0%,0.0
http://www.ufcstats.com/fighter-details/22aa91e402d0fe1f,Ramsey Nijem,,"5' 11""",155 lbs.,"75""",Orthodox,"Apr 01, 1988",,,,,3.05,44%,1.62,,5.32,62%,55%,1.1
http://www.ufcstats.com/fighter-details/a780d16cf7eed44d,Lucio Linhares,,"6' 2""",185 lbs.,--,Orthodox,"Dec 08, 1973",,,,,0.99,22%,3.47,,1.86,50%,50%,1.9
http://www.ufcstats.com/fighter-details/9e50097a89442158,Mickey Gall,,"6' 2""",170 lbs.,"74""",Switch,"Jan 22, 1992",,,,,3.50,49%,4.72,,1.15,32%,37%,1.6
http://www.ufcstats.com/fighter-details/36df8e119aec6175,Sarah Kaufman,,"5' 5""",135 lbs.,"66""",Orthodox,"Sep 20, 1985",,,,,6.65,46%,4.00,,0.38,57%,81%,0.0
http://www.ufcstats.com/fighter-details/a0e6753c42698f13,Omar Morales,Venezuelan Fighter,"5' 11""",155 lbs.,"73""",Orthodox,"Oct 17, 1985",,,,,3.42,40%,3.18,,0.46,100%,63%,0.0
http://www.ufcstats.com/fighter-details/029e1293e609fd74,Abubakar Nurmagomedov,,"5' 11""",170 lbs.,"72""",Orthodox,"Nov 13, 1989",,,,,2.78,53%,2.61,,1.25,22%,88%,0.0
http://www.ufcstats.com/fighter-details/85980f5da429c0a6,Shane del Rosario,,"6' 4""",250 lbs.,--,Southpaw,"Sep 23, 1983",,,,,3.93,60%,2.97,,1.20,40%,16%,2.4
http://www.ufcstats.com/fighter-details/28ba5f27e473420c,Alexandre Ferreira,Cacareco,"5' 7""",205 lbs.,--,Orthodox,"Apr 25, 1979",,,,,2.57,60%,8.14,,0.00,0%,0%,0.0
http://www.ufcstats.com/fighter-details/5af480a3b2e1726b,David Hood,,"6' 0""",200 lbs.,--,,--,,,,,0.00,0%,0.00,,0.00,0%,0%,0.0
http://www.ufcstats.com/fighter-details/5330fe7e4c3af81c,Floyd Sword,,"6' 0""",185 lbs.,--,Orthodox,"Aug 24, 1976",,,,,0.78,42%,1.57,,0.00,0%,33%,0.0
http://www.ufcstats.com/fighter-details/07f72a2a7591b409,Jon Jones,Bones,"6' 4""",248 lbs.,"84""",Orthodox,"Jul 19, 1987",,,,,4.38,58%,2.24,,1.89,45%,95%,0.5
http://www.ufcstats.com/fighter-details/058e4e08a1ad8aba,Dale Hartt,,"5' 10""",155 lbs.,"69""",Orthodox,"Apr 04, 1979",,,,,1.14,35%,1.55,,1.22,100%,25%,2.5
http://www.ufcstats.com/fighter-details/ba280572acfba13f,Matt Mitrione,,"6' 3""",265 lbs.,"82""",Switch,"Jul 15, 1978",,,,,3.55,50%,2.79,,0.00,0%,55%,0.7
http://www.ufcstats.com/fighter-details/b69f24c500d783e7,Francimar Barroso,Bodao,"6' 1""",205 lbs.,"75""",Orthodox,"Feb 28, 1980",,,,,2.77,52%,3.07,,2.22,24%,83%,0.0
http://www.ufcstats.com/fighter-details/3f52ce18fb98008f,Akira Corassani,,"5' 8""",145 lbs.,"68""",Orthodox,"Aug 27, 1982",,,,,3.25,45%,4.91,,0.70,28%,86%,0.0
http://www.ufcstats.com/fighter-details/c742287ed86a09bc,Jessica Penne,,"5' 5""",115 lbs.,"67""",Orthodox,"Jan 30, 1983",,,,,2.63,33%,5.05,,1.29,18%,36%,0.5
http://www.ufcstats.com/fighter-details/fbf0537e420e698e,Daniel Teymur,Kid Dynamite,"5' 5""",145 lbs.,"69""",Orthodox,"Feb 03, 1988",,,,,3.08,46%,3.93,,0.56,18%,60%,0.3
http://www.ufcstats.com/fighter-details/baed16f18348908e,Kris McCray,Savage,"6' 0""",170 lbs.,"76""",Orthodox,"Sep 24, 1981",,,,,2.69,45%,2.57,,2.88,55%,38%,0.0
http://www.ufcstats.com/fighter-details/9c42a0de8e012870,Kelly Faszholz,,"5' 8""",135 lbs.,--,Orthodox,"Apr 09, 1985",,,,,4.01,48%,3.61,,0.00,0%,44%,0.0
http://www.ufcstats.com/fighter-details/eff47295daf721a6,Tamdan McCrory,The Barncat,"6' 4""",185 lbs.,"76""",Switch,"Nov 05, 1986",,,,,2.07,49%,1.60,,2.28,50%,33%,2.5
http://www.ufcstats.com/fighter-details/bba678d312590087,Andre Pederneiras,,"5' 8""",155 lbs.,--,Orthodox,"Mar 22, 1967",,,,,0.00,0%,0.00,,0.00,0%,0%,0.0
http://www.ufcstats.com/fighter-details/b60c980f79b87ce8,Bea Malecki,,"5' 9""",135 lbs.,"74""",Orthodox,"Aug 23, 1991",,,,,6.84,46%,6.96,,0.00,0%,78%,1.1
http://www.ufcstats.com/fighter-details/296a120cb880477b,Kiru Sahota,,"5' 10""",125 lbs.,"73""",Orthodox,"May 28, 1995",,,,,4.05,52%,2.64,,0.92,33%,50%,0.5
http://www.ufcstats.com/fighter-details/5b03b61f9d90125e,Morgan Charriere,The Last Pirate,"5' 8""",145 lbs.,"69""",Orthodox,"Oct 26, 1995",,,,,4.02,50%,4.51,,2.06,46%,83%,0.3
http://www.ufcstats.com/fighter-details/cfbb3edab781dfd2,Shanelle Dyer,The Nightmare,"5' 6""",115 lbs.,"65""",Orthodox,"Apr 23, 2001",,,,,7.71,46%,6.72,,0.70,8%,100%,0.0
http://www.ufcstats.com/fighter-details/e4277e87a789d687,Dustin Jacoby,The Hanyak,"6' 3""",205 lbs.,"76""",Orthodox,"Apr 04, 1988",,,,,5.40,48%,3.92,,0.32,25%,62%,0.0
http://www.ufcstats.com/fighter-details/040a74bb0a465c54,Arnold Allen,Almighty,"5' 8""",145 lbs.,"70""",Southpaw,"Jan 22, 1994",,,,,3.47,42%,3.04,,0.86,47%,71%,0.3
http://www.ufcstats.com/fighter-details/fb3e61720be4690c,Mike Davis,Beast Boy,"6' 0""",155 lbs.,"72""",Orthodox,"Oct 07, 1992",,,,,4.73,53%,5.23,,2.40,44%,60%,0.8
http://www.ufcstats.com/fighter-details/f5431394fb284bb9,James Te Huna,,"6' 2""",185 lbs.,"75""",Orthodox,"Sep 29, 1981",,,,,4.04,51%,2.99,,2.75,37%,58%,0.2
http://www.ufcstats.com/fighter-details/8b1ed83b02303075,Taylor Lapilus,Double Impact,"5' 6""",135 lbs.,"73""",Southpaw,"Apr 08, 1992",,,,,4.59,48%,2.61,,0.27,33%,77%,0.3
http://www.ufcstats.com/fighter-details/ef5dcb10d2bd4b0f,Bogdan Guskov,Hitman,"6' 3""",205 lbs.,"76""",Orthodox,"Sep 12, 1992",,,,,4.57,55%,4.09,,0.00,0%,57%,0.7
http://www.ufcstats.com/fighter-details/2c64c035485906aa,Nah-Shon Burrell,The Rock n Rolla,"5' 11""",170 lbs.,--,Orthodox,"Feb 05, 1990",,,,,4.83,47%,3.45,,0.00,0%,52%,0.3
http://www.ufcstats.com/fighter-details/34b96d52db1d26e6,Kevin Borjas,El Gallo Negro,"5' 5""",125 lbs.,"68""",Orthodox,"Dec 06, 1997",,,,,3.96,44%,5.64,,0.00,0%,70%,0.0
http://www.ufcstats.com/fighter-details/575360be653ad6a6,Hernani Perpetuo,,"6' 0""",170 lbs.,--,Orthodox,"May 24, 1985",,,,,2.73,29%,4.37,,0.00,0%,37%,0.5
http://www.ufcstats.com/fighter-details/21b813b919776d90,Erik Silva,The King,"5' 9""",145 lbs.,"71""",Orthodox,"Mar 16, 1987",,,,,2.06,67%,1.52,,3.26,80%,60%,0.0
http://www.ufcstats.com/fighter-details/c5ccd878231c5407,Ramon Taveras,The Savage,"5' 8""",145 lbs.,"70""",Southpaw,"Jan 09, 1994",,,,,4.07,43%,6.45,,0.00,0%,72%,0.0
http://www.ufcstats.com/fighter-details/4130a743d9d22163,Alan Belcher,The Talent,"6' 2""",185 lbs.,"75""",Orthodox,"Apr 24, 1984",,,,,2.70,41%,3.10,,0.44,26%,55%,0.9
http://www.ufcstats.com/fighter-details/e70de1859b7ee78e,Sultan Aliev,,"5' 11""",170 lbs.,"74""",Orthodox,"Sep 17, 1984",,,,,1.41,45%,2.20,,1.76,38%,100%,0.0
http://www.ufcstats.com/fighter-details/05866d8c3a321856,Marvin Eastman,The Beastman,"5' 9""",185 lbs.,"73""",Orthodox,"Jun 08, 1971",,,,,2.21,35%,3.92,,1.38,33%,81%,0.0
http://www.ufcstats.com/fighter-details/bd532e9a2b93870c,Melissa Mullins,No Mess,"5' 7""",135 lbs.,"68""",Orthodox,"Jul 23, 1991",,,,,3.71,50%,4.39,,2.03,42%,85%,0.0
http://www.ufcstats.com/fighter-details/1a2bf44edb8055b6,Serhiy Sidey,,"5' 11""",135 lbs.,"72""",Switch,"Jul 04, 1996",,,,,4.49,39%,4.26,,1.58,25%,20%,1.3
http://www.ufcstats.com/fighter-details/ea7e5bc78d9de658,Makhmud Muradov,,"6' 2""",185 lbs.,"75""",Orthodox,"Feb 08, 1990",,,,,4.21,43%,2.57,,3.03,66%,77%,0.2
http://www.ufcstats.com/fighter-details/fc6e681bf6658faf,Ashlee Evans-Smith,Rebel Girl,"5' 8""",135 lbs.,"67""",Orthodox,"Jul 09, 1987",,,,,4.03,34%,4.59,,0.95,22%,50%,0.0
http://www.ufcstats.com/fighter-details/aa1952ec0b3dd8e1,Kurt Pellegrino,Batman,"5' 8""",155 lbs.,"70""",Orthodox,"May 07, 1979",,,,,2.45,43%,1.94,,2.90,54%,69%,0.8
http://www.ufcstats.com/fighter-details/ad3041e61896b975,Jason Tan,,"5' 10""",170 lbs.,--,Orthodox,"Dec 17, 1981",,,,,0.69,29%,7.37,,0.00,0%,0%,0.0
http://www.ufcstats.com/fighter-details/d1e6a6536ee62517,Tyrone Roberts,Native Warrior,"5' 9""",185 lbs.,--,Orthodox,"Jul 14, 1972",,,,,0.00,0%,0.00,,0.00,0%,0%,0.0
http://www.ufcstats.com/fighter-details/135d124172a0bea3,Damir Ismagulov,Qazaq,"5' 10""",155 lbs.,"74""",Orthodox,"Feb 03, 1991",,,,,3.36,42%,2.44,,1.00,28%,70%,0.0
http://www.ufcstats.com/fighter-details/ef1182eb28c17d4e,Mark Striegl,Mugen,"5' 8""",145 lbs.,"70""",Southpaw,"Jun 23, 1988",,,,,1.40,45%,4.07,,0.00,0%,66%,0.0
http://www.ufcstats.com/fighter-details/6085ceb59087514b,Steve Lopez,,"5' 11""",155 lbs.,--,Orthodox,"Jul 30, 1984",,,,,1.39,24%,2.69,,0.00,0%,37%,0.0
http://www.ufcstats.com/fighter-details/f923e012414c883e,Lauren Mueller,Princess Tiger,"5' 5""",125 lbs.,"67""",Orthodox,"Nov 15, 1991",,,,,4.08,41%,3.77,,0.70,50%,71%,0.0
http://www.ufcstats.com/fighter-details/544d7460b3e44393,Albert Morales,The Warrior,"5' 9""",135 lbs.,"72""",Orthodox,"May 25, 1991",,,,,3.81,35%,3.96,,0.91,35%,70%,0.2
http://www.ufcstats.com/fighter-details/d156513a19acf856,Sam Alvey,Smile'N,"6' 2""",185 lbs.,"75""",Southpaw,"May 06, 1986",,,,,3.28,44%,3.63,,0.06,14%,82%,0.1
http://www.ufcstats.com/fighter-details/51b1e2fd9872005b,Mackens Semerzier,Da Menace,"5' 9""",145 lbs.,"72""",Orthodox,"Nov 03, 1980",,,,,2.91,45%,3.48,,2.14,50%,50%,2.1
http://www.ufcstats.com/fighter-details/1d4bbaabd8b60173,Stanislav Nedkov,Stucky,"5' 11""",205 lbs.,"71""",Orthodox,"Dec 09, 1981",,,,,3.33,43%,5.39,,2.77,41%,0%,0.0
http://www.ufcstats.com/fighter-details/a421465acbe59c77,Denis Stojnic,,"6' 0""",245 lbs.,--,Orthodox,"Feb 02, 1980",,,,,1.51,23%,6.06,,0.00,0%,80%,1.0
http://www.ufcstats.com/fighter-details/8355922d564b152c,Nate Diaz,,"6' 0""",170 lbs.,"76""",Southpaw,"Apr 16, 1985",,,,,4.57,45%,3.77,,1.05,30%,41%,1.3
http://www.ufcstats.com/fighter-details/1efa064872f089d0,David Bielkheden,,"5' 10""",155 lbs.,"71""",Orthodox,"Jun 06, 1979",,,,,1.11,57%,1.64,,2.65,63%,14%,0.0
http://www.ufcstats.com/fighter-details/c169545ab0825f44,Geane Herrera,La Pulga,"5' 5""",125 lbs.,"66""",Orthodox,"May 27, 1990",,,,,1.51,31%,5.07,,0.83,37%,38%,0.6
http://www.ufcstats.com/fighter-details/3df5493bb279226f,Amanda Lemos,,"5' 4""",115 lbs.,"65""",Southpaw,"May 22, 1987",,,,,2.75,55%,3.01,,1.02,64%,63%,0.7
http://www.ufcstats.com/fighter-details/7b433309b0fd12aa,Brad Katona,Superman,"5' 6""",135 lbs.,"64""",Orthodox,"Dec 19, 1991",,,,,4.81,52%,4.75,,1.86,34%,61%,0.0
http://www.ufcstats.com/fighter-details/330ec26453c44a59,Mike Nickels,,"6' 4""",205 lbs.,--,Orthodox,"Dec 13, 1971",,,,,4.44,52%,1.11,,11.11,80%,0%,2.8
http://www.ufcstats.com/fighter-details/f6ad6a1e4d600e0d,Mason Jones,The Dragon,"5' 10""",155 lbs.,"74""",Orthodox,"Apr 26, 1995",,,,,5.98,42%,4.45,,3.48,55%,73%,0.2
http://www.ufcstats.com/fighter-details/b2f743746e8dcfa2,Jason Black,The Black Legion,"5' 8""",155 lbs.,--,Orthodox,"Jul 15, 1972",,,,,1.06,47%,2.60,,0.48,33%,28%,6.2
http://www.ufcstats.com/fighter-details/f9f07bb5a43535ed,Carlos Condit,The Natural Born Killer,"6' 2""",170 lbs.,"75""",Orthodox,"Apr 26, 1984",,,,,3.66,39%,2.67,,0.59,46%,38%,1.0
http://www.ufcstats.com/fighter-details/8a65fd9ba31fd3f7,Zhang Mingyang,Mountain Tiger,"6' 2""",205 lbs.,"75""",Orthodox,"Aug 16, 1998",,,,,7.71,60%,5.33,,0.00,0%,75%,0.0
http://www.ufcstats.com/fighter-details/3eb4dc9a7d4ac906,Ramona Pascual,,"5' 7""",135 lbs.,"66""",Southpaw,"Sep 23, 1988",,,,,3.87,57%,8.43,,1.81,19%,100%,0.0
http://www.ufcstats.com/fighter-details/aa0c573da7119292,Juliana Miller,Killer,"5' 7""",125 lbs.,"66""",Orthodox,"May 07, 1996",,,,,2.65,39%,4.14,,2.16,29%,44%,1.2
http://www.ufcstats.com/fighter-details/bdcbb976816fd256,Daniel Kelly,,"6' 0""",185 lbs.,"70""",Southpaw,"Oct 31, 1977",,,,,3.62,38%,4.64,,1.86,34%,78%,0.3
http://www.ufcstats.com/fighter-details/bad28b7b34f334de,Tony Halme,,"6' 3""",300 lbs.,--,Orthodox,"Jan 06, 1963",,,,,0.00,0%,0.00,,0.00,0%,0%,0.0
http://www.ufcstats.com/fighter-details/69037fc7730e4225,Steven Nguyen,The Ninja,"5' 11""",145 lbs.,"73""",Switch,"May 19, 1993",,,,,7.47,42%,7.10,,0.24,100%,88%,0.0
http://www.ufcstats.com/fighter-details/e4a9dbade7c7e1a7,Rolles Gracie,,"6' 4""",242 lbs.,--,Orthodox,"Jul 14, 1978",,,,,2.30,32%,3.38,,2.30,10%,0%,0.0
http://www.ufcstats.com/fighter-details/b361180739bed4b0,David Abbott,Tank,"6' 0""",265 lbs.,--,Switch,"Apr 26, 1965",,,,,1.35,30%,3.55,,1.07,33%,66%,0.0
http://www.ufcstats.com/fighter-details/cad24459b28592ca,Eryk Anders,Ya Boi,"6' 1""",185 lbs.,"75""",Southpaw,"Apr 21, 1987",,,,,3.44,47%,4.03,,1.83,25%,80%,0.1
http://www.ufcstats.com/fighter-details/e8b731feff72294b,Alexa Grasso,,"5' 5""",125 lbs.,"66""",Orthodox,"Aug 09, 1993",,,,,4.11,41%,3.71,,0.40,35%,54%,0.7
http://www.ufcstats.com/fighter-details/1d239d571e342453,Germaine de Randamie,The Iron Lady,"5' 9""",135 lbs.,"71""",Orthodox,"Apr 24, 1984",,,,,2.57,46%,2.00,,0.00,0%,65%,0.4
http://www.ufcstats.com/fighter-details/a7d687e6ecb30981,Rob Broughton,The Bear,"6' 2""",265 lbs.,"74""",Orthodox,"Mar 03, 1983",,,,,2.83,60%,2.54,,0.00,0%,26%,3.2
http://www.ufcstats.com/fighter-details/d56caaa5e123f518,Masutatsu Yano,,"5' 9""",198 lbs.,--,Orthodox,"Jul 11, 1975",,,,,0.00,0%,0.00,,0.00,0%,0%,0.0
http://www.ufcstats.com/fighter-details/82a5152216251682,Dan Ige,100K,"5' 7""",145 lbs.,"71""",Orthodox,"Aug 06, 1991",,,,,3.60,45%,3.56,,0.93,26%,56%,0.2
http://www.ufcstats.com/fighter-details/2f815ed5f8278ba6,Ateba Gautier,The Storm,"6' 4""",185 lbs.,"81""",Switch,"Apr 10, 2002",,,,,4.44,48%,2.93,,0.49,100%,92%,0.0
http://www.ufcstats.com/fighter-details/b9415726dc3ec526,Rodney Wallace,Shonuff the Master,"5' 9""",205 lbs.,"72""",Switch,"Nov 21, 1981",,,,,1.13,46%,3.44,,6.00,54%,28%,1.0
http://www.ufcstats.com/fighter-details/0359313549d230a1,Pete Sell,Drago,"5' 11""",170 lbs.,"75""",Orthodox,"Aug 05, 1982",,,,,2.60,42%,3.65,,0.91,21%,47%,0.9
http://www.ufcstats.com/fighter-details/98d961097baaf308,Shane Burgos,Hurricane,"5' 11""",145 lbs.,"75""",Orthodox,"Mar 19, 1991",,,,,7.40,52%,6.78,,0.43,44%,91%,0.4
http://www.ufcstats.com/fighter-details/53c943c873cffe90,Philipe Lins,Monstro,"6' 2""",205 lbs.,"78""",Orthodox,"Aug 17, 1985",,,,,3.80,49%,3.59,,1.65,33%,100%,0.0
http://www.ufcstats.com/fighter-details/e4a47b07044ddd72,Ignacio Bahamondes,La Jaula,"6' 3""",155 lbs.,"75""",Orthodox,"Aug 27, 1997",,,,,5.99,46%,4.07,,0.00,0%,70%,0.6
http://www.ufcstats.com/fighter-details/3ec1e4ba98c9c85a,JC Cottrell,,"5' 9""",155 lbs.,--,Orthodox,"Nov 04, 1989",,,,,0.79,25%,2.75,,0.79,100%,50%,0.0
http://www.ufcstats.com/fighter-details/97cf1a2c7c5e7889,Steve Garcia,Mean Machine,"6' 0""",145 lbs.,"75""",Southpaw,"May 22, 1992",,,,,5.39,49%,2.12,,0.86,40%,88%,0.4
http://www.ufcstats.com/fighter-details/24174a3f44ce8e03,Chan-Mi Jeon,,"5' 5""",115 lbs.,--,Orthodox,"Aug 28, 1997",,,,,6.23,31%,7.77,,0.00,0%,0%,0.0
http://www.ufcstats.com/fighter-details/5f61780fe5e9b6d0,Andre Petroski,,"6' 0""",185 lbs.,"73""",Switch,"Jun 12, 1991",,,,,2.81,49%,2.79,,3.15,51%,86%,1.3
http://www.ufcstats.com/fighter-details/1a97a3ef4c758fae,Gokhan Saricam,,"6' 3""",265 lbs.,"75""",Orthodox,"Feb 28, 1991",,,,,5.87,47%,6.18,,0.00,0%,100%,0.0
http://www.ufcstats.com/fighter-details/ce783bf73b5131f9,Eugene Jackson,The Wolf,"5' 8""",185 lbs.,--,Orthodox,"Sep 23, 1966",,,,,2.19,33%,3.44,,1.91,71%,16%,2.3
http://www.ufcstats.com/fighter-details/8c1ca54b5089d199,Maheshate,,"6' 0""",155 lbs.,"71""",Orthodox,"Dec 01, 1999",,,,,3.96,31%,5.96,,0.00,0%,47%,0.0
http://www.ufcstats.com/fighter-details/2f3f12002564bb55,Steve Bruno,Hollywood,"5' 10""",170 lbs.,--,Orthodox,"Nov 03, 1981",,,,,0.96,52%,3.38,,1.94,25%,46%,0.4
http://www.ufcstats.com/fighter-details/c6da1c24fe473418,Julian Sanchez,,"6' 3""",300 lbs.,--,Orthodox,--,,,,,0.00,0%,0.00,,0.00,0%,0%,0.0
http://www.ufcstats.com/fighter-details/e86bc32f5997a8f7,Forrest Petz,The Meat Cleaver,"5' 9""",170 lbs.,"71""",Orthodox,"Sep 22, 1975",,,,,2.27,29%,2.20,,1.30,100%,66%,0.0
http://www.ufcstats.com/fighter-details/330bafba312face4,Oliver Enkamp,,"6' 0""",170 lbs.,"77""",Switch,"Aug 10, 1991",,,,,2.38,36%,3.55,,0.87,16%,0%,0.0
http://www.ufcstats.com/fighter-details/669a3cb6e394f515,Royce Alger,,"5' 10""",199 lbs.,--,Orthodox,"Mar 06, 1965",,,,,0.00,0%,0.00,,0.00,0%,0%,0.0
http://www.ufcstats.com/fighter-details/7aa88401f93ce836,Amar Suloev,,"5' 9""",183 lbs.,--,Orthodox,"Jul 01, 1976",,,,,1.98,37%,2.19,,0.27,100%,88%,0.3
http://www.ufcstats.com/fighter-details/f75c5ca0d91b9115,Richie Smullen,,"5' 9""",155 lbs.,"68""",Orthodox,"Aug 17, 1991",,,,,1.98,77%,2.26,,8.49,66%,0%,0.0
http://www.ufcstats.com/fighter-details/6902fcf0610dd303,Jakub Wiklacz,,"5' 10""",135 lbs.,"72""",Orthodox,"Sep 10, 1996",,,,,3.40,44%,3.87,,0.00,0%,41%,2.5
http://www.ufcstats.com/fighter-details/a08d909a5be6f410,Eliot Marshall,Fire,"6' 2""",205 lbs.,"77""",Orthodox,"Jul 07, 1980",,,,,1.93,27%,2.39,,0.47,33%,79%,0.9
http://www.ufcstats.com/fighter-details/a44020ea2e8cd026,JooSang Yoo,Zombie Jr.,"5' 7""",145 lbs.,"71""",Orthodox,"Jan 21, 1994",,,,,6.36,58%,4.99,,0.00,0%,50%,0.0
http://www.ufcstats.com/fighter-details/1bcaac2d99b90fce,Sergio Moraes,The Panther,"6' 0""",170 lbs.,"72""",Orthodox,"Jul 23, 1982",,,,,2.42,42%,3.73,,1.20,38%,75%,0.4
http://www.ufcstats.com/fighter-details/a7de976620f2ed13,Shane Howell,,"5' 8""",125 lbs.,--,Orthodox,"Nov 28, 1983",,,,,1.27,32%,2.55,,0.00,0%,20%,0.0
http://www.ufcstats.com/fighter-details/23dec7c47cb418f8,Zach Reese,Savage,"6' 4""",185 lbs.,"77""",Switch,"Mar 24, 1994",,,,,4.48,54%,3.92,,2.80,61%,52%,1.3
http://www.ufcstats.com/fighter-details/0d65c432720accb9,Michal Oleksiejczuk,Hussar,"6' 0""",185 lbs.,"74""",Southpaw,"Feb 22, 1995",,,,,5.85,53%,4.50,,1.02,42%,52%,0.0
http://www.ufcstats.com/fighter-details/cd2e5a390821fb48,TJ Laramie,,"5' 6""",145 lbs.,"66""",Orthodox,"Oct 15, 1997",,,,,1.49,50%,2.64,,1.44,33%,40%,0.0
http://www.ufcstats.com/fighter-details/d1528ac5675558b1,Rashad Coulter,Daywalker,"5' 11""",205 lbs.,"76""",Orthodox,"Nov 27, 1981",,,,,4.82,56%,6.68,,0.00,0%,62%,0.0
http://www.ufcstats.com/fighter-details/db5dc7cb80d7d418,Will Chope,The Kill,"6' 4""",145 lbs.,--,Switch,"Sep 08, 1990",,,,,4.43,27%,9.93,,0.00,0%,0%,0.0
http://www.ufcstats.com/fighter-details/a0f0004aadf10b71,Alexandre Pantoja,The Cannibal,"5' 5""",125 lbs.,"67""",Orthodox,"Apr 16, 1990",,,,,4.38,50%,3.88,,2.79,47%,69%,1.0
http://www.ufcstats.com/fighter-details/84ff027394f7e470,Gregor Gillespie,The Gift,"5' 7""",155 lbs.,"71""",Orthodox,"Nov 13, 1986",,,,,3.74,52%,2.30,,6.86,48%,100%,0.8
http://www.ufcstats.com/fighter-details/9f5609dba6584ab2,Regina Tarin,Kill Bill,"5' 7""",135 lbs.,"66""",Southpaw,"Oct 19, 2004",,,,,7.60,47%,7.00,,1.00,33%,50%,0.0
http://www.ufcstats.com/fighter-details/25af5e832f17b474,Jesus Pinedo,El Mudo,"5' 10""",155 lbs.,--,Southpaw,"Jun 22, 1996",,,,,3.23,38%,4.37,,2.50,100%,100%,0.0
http://www.ufcstats.com/fighter-details/c21a036b4e012f1c,John Makdessi,The Bull,"5' 8""",155 lbs.,"68""",Orthodox,"May 03, 1985",,,,,5.52,49%,4.15,,0.00,0%,86%,0.0
http://www.ufcstats.com/fighter-details/0845c81e37d3bcb3,Volkan Oezdemir,No Time,"6' 2""",205 lbs.,"75""",Orthodox,"Sep 19, 1989",,,,,4.99,48%,4.19,,0.50,29%,80%,0.1
http://www.ufcstats.com/fighter-details/0bcfe2513cb3bc39,Tom DeBlass,,"6' 0""",185 lbs.,--,Orthodox,"May 14, 1982",,,,,1.50,35%,4.43,,1.00,50%,28%,0.5
http://www.ufcstats.com/fighter-details/34e516ab361afb1c,Darrick Minner,,"5' 7""",145 lbs.,"69""",Orthodox,"Apr 28, 1990",,,,,2.63,65%,2.28,,2.40,72%,66%,2.7
http://www.ufcstats.com/fighter-details/013da757877044a2,Joe Brammer,The South Side Strangler,"5' 8""",155 lbs.,--,Orthodox,"Aug 23, 1983",,,,,2.15,31%,2.80,,0.81,50%,50%,0.0
http://www.ufcstats.com/fighter-details/a6c2f5381d575920,Orlando Wiet,The Gladiator,"5' 10""",170 lbs.,--,Southpaw,"Oct 24, 1965",,,,,0.00,0%,0.00,,0.00,0%,0%,0.0
http://www.ufcstats.com/fighter-details/4498b382c65a7faa,Roxanne Modafferi,The Happy Warrior,"5' 7""",125 lbs.,"69""",Orthodox,"Sep 24, 1982",,,,,3.35,30%,5.70,,1.35,23%,30%,0.1
http://www.ufcstats.com/fighter-details/e4e0f310b3cf23a8,Alex Torres,Rolo,"5' 10""",145 lbs.,--,Orthodox,"May 29, 1988",,,,,2.47,37%,2.73,,2.00,22%,50%,0.0
http://www.ufcstats.com/fighter-details/077e3ace32b72be9,CJ Vergara,,"5' 6""",125 lbs.,"68""",Orthodox,"Jun 18, 1991",,,,,5.02,56%,4.69,,0.00,0%,60%,0.2
http://www.ufcstats.com/fighter-details/4dc496aa0cfc0d95,Harry Moskowitz,Dirty,"6' 5""",275 lbs.,--,Orthodox,--,,,,,0.00,0%,0.00,,0.00,0%,0%,0.0
http://www.ufcstats.com/fighter-details/7ee0fd831c0fe7c3,Carlos Prates,The Nightmare,"6' 1""",170 lbs.,"78""",Switch,"Aug 17, 1993",,,,,3.77,55%,4.53,,0.21,100%,80%,0.0
http://www.ufcstats.com/fighter-details/fd406a32a6fb3a29,Chris Duncan,The Problem,"5' 10""",155 lbs.,"71""",Orthodox,"May 10, 1993",,,,,4.83,45%,4.57,,2.92,40%,55%,0.6
http://www.ufcstats.com/fighter-details/05339613bf8e9808,Rob Font,,"5' 8""",135 lbs.,"71""",Orthodox,"Jun 25, 1987",,,,,5.11,45%,3.53,,0.70,29%,37%,0.3
http://www.ufcstats.com/fighter-details/eae48ff31db420c2,Arman Tsarukyan,Ahalkalakets,"5' 7""",155 lbs.,"72""",Orthodox,"Oct 11, 1996",,,,,3.85,50%,1.80,,3.26,37%,75%,0.1
http://www.ufcstats.com/fighter-details/7a47e068f8017019,Val Woodburn,The Animal,"5' 8""",170 lbs.,"74""",Orthodox,"Aug 10, 1993",,,,,1.60,35%,4.93,,1.92,100%,50%,0.0
